refYear,refMonth,reporterDesc,flowDesc,partnerDesc,classificationCode,cmdCode,cmdDesc,qty,qtyUnitAbbr,netWgt,fobvalue,primaryValue
52,2019,X,604,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,19253.226,True,228077.42,6
52,2019,X,608,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,40299.943,True,400592.16,6
52,2019,X,616,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,467966.398,True,5191199.95,6
52,2019,X,620,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4039243.616,True,18017438.73,6
52,2019,X,634,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,38054.922,True,450805.92,6
52,2019,X,642,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,106492.415,True,1244709.21,6
52,2019,X,643,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,83515.763,True,989343.78,6
52,2019,X,702,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,718757.334,True,6752788.1,6
52,2019,X,705,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,10712.834,True,117722.0,6
52,2019,X,710,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,157814.422,True,1813914.76,6
52,2019,X,724,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4408144.177,True,20142312.99,6
52,2019,X,752,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,339122.209,True,3976771.63,6
52,2019,X,757,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,590599.394,True,6900321.32,6
52,2019,X,764,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,280361.68,True,2925777.26,6
52,2019,X,784,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,127889.369,True,1460364.21,6
52,2019,X,792,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,14079.073,True,166783.4,6
52,2019,X,804,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,42507.241,True,453676.3,6
52,2019,X,818,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9174.187,True,100814.0,6
52,2019,X,826,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9228347.503,True,105419091.91,6
52,2019,X,842,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,36642819.658,True,433424109.89,6
52,2019,X,858,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1175.077,True,4930.0,6
52,2019,X,862,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6616.663,True,27760.0,6
52,2020,X,0,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5771043979.475,4
52,2020,X,12,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3082953.7,4
52,2020,X,24,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,432062.0,4
52,2020,X,31,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,65134.5,4
52,2020,X,32,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3713594.9,4
52,2020,X,36,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,137429834.288,4
52,2020,X,40,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1000349.11,4
52,2020,X,50,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,630480.02,4
52,2020,X,56,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,101853328.324,4
52,2020,X,76,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,48179049.606,4
52,2020,X,96,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1256709.856,4
52,2020,X,100,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,511950.0,4
52,2020,X,104,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,143458.0,4
52,2020,X,112,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1075178.0,4
52,2020,X,116,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,37426780.045,4
52,2020,X,120,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,299806.24,4
52,2020,X,124,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,150787629.621,4
52,2020,X,144,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3940097.504,4
52,2020,X,152,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,11770640.112,4
52,2020,X,156,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1161824051.924,4
52,2020,X,170,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,35317139.51,4
52,2020,X,178,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1478313.5,4
52,2020,X,188,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3793198.44,4
52,2020,X,191,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,846020.3,4
52,2020,X,196,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1695782.2,4
52,2020,X,203,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1592982.07,4
52,2020,X,208,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,20706211.735,4
52,2020,X,214,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5828632.074,4
52,2020,X,218,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1679751.534,4
52,2020,X,233,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,358344.194,4
52,2020,X,246,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,389104.4,4
52,2020,X,251,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,46181269.908,4
52,2020,X,276,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,100828135.618,4
52,2020,X,288,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,733669.336,4
52,2020,X,300,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3127970.882,4
52,2020,X,344,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,144094586.205,4
52,2020,X,348,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2232464.26,4
52,2020,X,360,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3049828.216,4
52,2020,X,368,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2142658.525,4
52,2020,X,372,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1046666.7,4
52,2020,X,376,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,31852368.528,4
52,2020,X,380,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,58491497.826,4
52,2020,X,384,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3270167.4,4
52,2020,X,392,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,902685056.671,4
52,2020,X,398,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,118795.077,4
52,2020,X,404,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,866043.962,4
52,2020,X,410,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,583506795.818,4
52,2020,X,414,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4137251.316,4
52,2020,X,418,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,951061.615,4
52,2020,X,428,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1370584.945,4
52,2020,X,440,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,15084613.13,4
52,2020,X,458,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,102500881.701,4
52,2020,X,470,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,233183.0,4
52,2020,X,484,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,61319525.152,4
52,2020,X,490,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,97949131.675,4
52,2020,X,504,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1170741.19,4
52,2020,X,508,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,120000.0,4
52,2020,X,528,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,143502875.957,4
52,2020,X,554,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,9358501.52,4
52,2020,X,566,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,436238.64,4
52,2020,X,579,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5950677.015,4
52,2020,X,586,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,12066780.767,4
52,2020,X,591,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2890639.1,4
52,2020,X,604,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3741757.21,4
52,2020,X,608,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,53556353.576,4
52,2020,X,616,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,26096267.117,4
52,2020,X,620,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,22726050.415,4
52,2020,X,634,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6544771.386,4
52,2020,X,642,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5189373.32,4
52,2020,X,643,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,118360258.566,4
52,2020,X,682,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,700752.425,4
52,2020,X,686,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,898463.0,4
52,2020,X,699,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,9758318.576,4
52,2020,X,702,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,69634488.021,4
52,2020,X,703,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,117098.0,4
52,2020,X,705,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2374211.73,4
52,2020,X,710,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2529117.291,4
52,2020,X,724,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,26763413.975,4
52,2020,X,752,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,8989806.334,4
52,2020,X,757,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,23121098.217,4
52,2020,X,764,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,198122248.697,4
52,2020,X,784,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,38002623.448,4
52,2020,X,792,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5084986.248,4
52,2020,X,804,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,19931381.351,4
52,2020,X,818,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,20572400.314,4
52,2020,X,826,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,196132769.014,4
52,2020,X,842,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,827466472.631,4
52,2020,X,858,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1486491.25,4
52,2020,X,860,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,14338.5,4
52,2020,X,862,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,749439.5,4
52,2020,X,0,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,128607796.462,True,717544717.031,6
52,2020,X,24,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,60797.671,True,333087.5,6
52,2020,X,32,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,14308.249,True,78389.5,6
52,2020,X,36,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2087499.12,True,10141829.755,6
52,2020,X,56,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,572255.599,True,3042178.928,6
52,2020,X,100,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,126805.635,True,631523.0,6
52,2020,X,104,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,93986.483,True,567694.5,6
52,2020,X,116,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2559918.813,True,13342945.18,6
52,2020,X,124,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2675121.651,True,14390626.069,6
52,2020,X,152,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,655484.929,True,3589302.8,6
52,2020,X,156,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1671363.255,True,8539033.07,6
52,2020,X,178,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,5058.442,True,26481.25,6
52,2020,X,191,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,650662.499,True,3538166.869,6
52,2020,X,196,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,170926.462,True,936162.448,6
52,2020,X,203,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,19337.707,True,105944.0,6
52,2020,X,208,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,101485.681,True,553993.0,6
52,2020,X,246,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,322783.148,True,1715992.55,6
52,2020,X,251,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,319604.244,True,1550225.971,6
52,2020,X,276,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2998380.062,True,16241770.908,6
52,2020,X,288,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,10528.297,True,57344.673,6
52,2020,X,300,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,334480.196,True,1816308.18,6
52,2020,X,344,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1074391.389,True,6778339.902,6
52,2020,X,348,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,6988.542,True,32940.0,6
52,2020,X,360,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,7715.375,True,38000.0,6
52,2020,X,368,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,116539.429,True,609020.0,6
52,2020,X,372,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,10939.379,True,59016.0,6
52,2020,X,376,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2929658.121,True,14413694.32,6
